Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 145433568, 0.00006875991675769910
Serial Merge Branchless, 28, 5000, 5000, 210451776, 0.00004751682354253717
Bitonic Merge, 28, 5000, 5000, 413639456, 0.00002417564428469632
Serial Merge, 32, 5000, 5000, 156270640, 0.00006399154517566785
Serial Merge Branchless, 32, 5000, 5000, 239537632, 0.00004174709465587512
Bitonic Merge, 32, 5000, 5000, 454913696, 0.00002198219226556830
Serial Merge, 28, 5000, 5000, 126144480, 0.00007927417755126953
Serial Merge Branchless, 28, 5000, 5000, 219138144, 0.00004563331458484754
Bitonic Merge, 28, 5000, 5000, 381994880, 0.00002617836071294732
Serial Merge, 32, 5000, 5000, 175420496, 0.00005700588371837512
Serial Merge Branchless, 32, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 32, 5000, 5000, 527585408, 0.00001895427703857422
Serial Merge, 28, 5000, 5000, 159661360, 0.00006263256364036351
Serial Merge Branchless, 28, 5000, 5000, 249958512, 0.00004000663830083795
Bitonic Merge, 28, 5000, 5000, 459398016, 0.00002176761699956842
Serial Merge, 32, 5000, 5000, 174326848, 0.00005736351158702746
Serial Merge Branchless, 32, 5000, 5000, 262307952, 0.00003812312934314832
Bitonic Merge, 32, 5000, 5000, 545423168, 0.00001833438909670804
Serial Merge, 28, 5000, 5000, 173318352, 0.00005769729614257812
Serial Merge Branchless, 28, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 28, 5000, 5000, 531597440, 0.00001881122625491116
Serial Merge, 32, 5000, 5000, 120664672, 0.00008287429955089465
Serial Merge Branchless, 32, 5000, 5000, 222155936, 0.00004501342846197076
Bitonic Merge, 32, 5000, 5000, 351576192, 0.00002844333721441217
Serial Merge, 28, 5000, 5000, 163904032, 0.00006101131293689832
Serial Merge Branchless, 28, 5000, 5000, 253738896, 0.00003941059185308404
Bitonic Merge, 28, 5000, 5000, 502311872, 0.00001990795135498047
Serial Merge, 32, 5000, 5000, 175200672, 0.00005707740638172254
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 528916000, 0.00001890659405034967
Serial Merge, 28, 5000, 5000, 168175792, 0.00005946159217273816
Serial Merge Branchless, 28, 5000, 5000, 266813232, 0.00003747939990716986
Bitonic Merge, 28, 5000, 5000, 533626464, 0.00001873969995358493
Serial Merge, 32, 5000, 5000, 160394032, 0.00006234645843505859
Serial Merge Branchless, 32, 5000, 5000, 228821824, 0.00004370212627691217
Bitonic Merge, 32, 5000, 5000, 399457536, 0.00002503395080566406
Serial Merge, 28, 5000, 5000, 146756624, 0.00006814002699684352
Serial Merge Branchless, 28, 5000, 5000, 258429072, 0.00003869533611577936
