Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 113084496, 0.00008842944953357801
Serial Merge Branchless, 28, 5000, 5000, 199538720, 0.00005011558459955268
Bitonic Merge, 28, 5000, 5000, 333675744, 0.00002996921466547064
Serial Merge, 32, 5000, 5000, 163139008, 0.00006129741814220324
Serial Merge Branchless, 32, 5000, 5000, 258907648, 0.00003862380981445312
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 163329600, 0.00006122588820289820
Serial Merge Branchless, 28, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 28, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 32, 5000, 5000, 165455776, 0.00006043910980224609
Serial Merge Branchless, 32, 5000, 5000, 260677696, 0.00003836154792224988
Bitonic Merge, 32, 5000, 5000, 521031552, 0.00001919269561767578
Serial Merge, 28, 5000, 5000, 142663408, 0.00007009506225585938
Serial Merge Branchless, 28, 5000, 5000, 250107584, 0.00003998279498773627
Bitonic Merge, 28, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 32, 5000, 5000, 165979584, 0.00006024837421136908
Serial Merge Branchless, 32, 5000, 5000, 259227680, 0.00003857612682622857
Bitonic Merge, 32, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 28, 5000, 5000, 165782768, 0.00006031990051269531
Serial Merge Branchless, 28, 5000, 5000, 259548512, 0.00003852844383800402
Bitonic Merge, 28, 5000, 5000, 524944160, 0.00001904964483401272
Serial Merge, 32, 5000, 5000, 170292480, 0.00005872249676031061
Serial Merge Branchless, 32, 5000, 5000, 240913488, 0.00004150867607677355
Bitonic Merge, 32, 5000, 5000, 539807488, 0.00001852512286859564
Serial Merge, 28, 5000, 5000, 162885600, 0.00006139278411865234
Serial Merge Branchless, 28, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 28, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 32, 5000, 5000, 158037072, 0.00006327628943836316
Serial Merge Branchless, 32, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 32, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 28, 5000, 5000, 163329600, 0.00006122588820289820
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 517815296, 0.00001931190490722656
Serial Merge, 32, 5000, 5000, 167906480, 0.00005955696178716607
Serial Merge Branchless, 32, 5000, 5000, 263626896, 0.00003793239739025012
Bitonic Merge, 32, 5000, 5000, 532948448, 0.00001876354144769721
Serial Merge, 28, 5000, 5000, 160886224, 0.00006215572648216039
Serial Merge Branchless, 28, 5000, 5000, 264791936, 0.00003776550147449598
Bitonic Merge, 28, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 32, 5000, 5000, 164935264, 0.00006062984539312311
Serial Merge Branchless, 32, 5000, 5000, 258747920, 0.00003864765312755480
Bitonic Merge, 32, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 28, 5000, 5000, 163266016, 0.00006124973151599988
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 505337824, 0.00001978874206542969
Serial Merge, 32, 5000, 5000, 135869904, 0.00007359981827903539
Serial Merge Branchless, 32, 5000, 5000, 233016896, 0.00004291534423828125
Bitonic Merge, 32, 5000, 5000, 407609728, 0.00002453327215334866
Serial Merge, 28, 5000, 5000, 158814992, 0.00006296634819591418
Serial Merge Branchless, 28, 5000, 5000, 260515776, 0.00003838539123535156
Bitonic Merge, 28, 5000, 5000, 530924544, 0.00001883506774902344
Serial Merge, 32, 5000, 5000, 166440640, 0.00006008148193359375
Serial Merge Branchless, 32, 5000, 5000, 260677696, 0.00003836154792224988
Bitonic Merge, 32, 5000, 5000, 538421568, 0.00001857280767580960
Serial Merge, 28, 5000, 5000, 161443584, 0.00006194114394020289
Serial Merge Branchless, 28, 5000, 5000, 253738896, 0.00003941059185308404
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 163840000, 0.00006103515625000000
Serial Merge Branchless, 32, 5000, 5000, 256846528, 0.00003893375469488092
Bitonic Merge, 32, 5000, 5000, 510877472, 0.00001957416498044040
