Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 50, 50, 149796576, 0.00000066757201011569
Serial Merge Branchless, 28, 50, 50, 246723760, 0.00000040531159584134
Bitonic Merge, 28, 50, 50, 233016896, 0.00000042915343101413
Serial Merge, 32, 50, 50, 123361880, 0.00000081062319168268
Serial Merge Branchless, 32, 50, 50, 322638784, 0.00000030994414146335
Bitonic Merge, 32, 50, 50, 246723760, 0.00000040531159584134
Serial Merge, 28, 50, 50, 144631168, 0.00000069141390213190
Serial Merge Branchless, 28, 50, 50, 161319392, 0.00000061988828292669
Bitonic Merge, 28, 50, 50, 349525312, 0.00000028610230629056
Serial Merge, 32, 50, 50, 155344592, 0.00000064373017494290
Serial Merge Branchless, 32, 50, 50, 262144000, 0.00000038146973224684
Bitonic Merge, 32, 50, 50, 349525312, 0.00000028610230629056
Serial Merge, 28, 50, 50, 182361040, 0.00000054836272056491
Serial Merge Branchless, 28, 50, 50, 262144000, 0.00000038146973224684
Bitonic Merge, 28, 50, 50, 1048576000, 0.00000009536743306171
Serial Merge, 32, 50, 50, 119837256, 0.00000083446502685547
Serial Merge Branchless, 32, 50, 50, 199728768, 0.00000050067899337591
Bitonic Merge, 32, 50, 50, 139810128, 0.00000071525573730469
Serial Merge, 28, 50, 50, 174762656, 0.00000057220461258112
Serial Merge Branchless, 28, 50, 50, 246723760, 0.00000040531159584134
Bitonic Merge, 28, 50, 50, 161319392, 0.00000061988828292669
Serial Merge, 32, 50, 50, 93206752, 0.00000107288360595703
Serial Merge Branchless, 32, 50, 50, 246723760, 0.00000040531159584134
Bitonic Merge, 32, 50, 50, 349525312, 0.00000028610230629056
Serial Merge, 28, 50, 50, 167772160, 0.00000059604644775391
Serial Merge Branchless, 28, 50, 50, 262144000, 0.00000038146973224684
Bitonic Merge, 28, 50, 50, 322638784, 0.00000030994414146335
Serial Merge, 32, 50, 50, 155344592, 0.00000064373017494290
Serial Merge Branchless, 32, 50, 50, 322638784, 0.00000030994414146335
Bitonic Merge, 32, 50, 50, 466033792, 0.00000021457671550706
Serial Merge, 28, 50, 50, 149796576, 0.00000066757201011569
Serial Merge Branchless, 28, 50, 50, 466033792, 0.00000021457671550706
Bitonic Merge, 28, 50, 50, 349525312, 0.00000028610230629056
Serial Merge, 32, 50, 50, 113359568, 0.00000088214875404447
Serial Merge Branchless, 32, 50, 50, 167772160, 0.00000059604644775391
Bitonic Merge, 32, 50, 50, 466033792, 0.00000021457671550706
Serial Merge, 28, 50, 50, 167772160, 0.00000059604644775391
Serial Merge Branchless, 28, 50, 50, 349525312, 0.00000028610230629056
Bitonic Merge, 28, 50, 50, 190650176, 0.00000052452088539212
Serial Merge, 32, 50, 50, 113359568, 0.00000088214875404447
Serial Merge Branchless, 32, 50, 50, 262144000, 0.00000038146973224684
Bitonic Merge, 32, 50, 50, 466033792, 0.00000021457671550706
Serial Merge, 28, 50, 50, 127100120, 0.00000078678129966647
Serial Merge Branchless, 28, 50, 50, 262144000, 0.00000038146973224684
Bitonic Merge, 28, 50, 50, 466033792, 0.00000021457671550706
Serial Merge, 32, 50, 50, 123361880, 0.00000081062319168268
Serial Merge Branchless, 32, 50, 50, 127100120, 0.00000078678129966647
Bitonic Merge, 32, 50, 50, 299593152, 0.00000033378600505785
Serial Merge, 28, 50, 50, 144631168, 0.00000069141390213190
Serial Merge Branchless, 28, 50, 50, 199728768, 0.00000050067899337591
Bitonic Merge, 28, 50, 50, 349525312, 0.00000028610230629056
Serial Merge, 32, 50, 50, 199728768, 0.00000050067899337591
Serial Merge Branchless, 32, 50, 50, 322638784, 0.00000030994414146335
Bitonic Merge, 32, 50, 50, 246723760, 0.00000040531159584134
Serial Merge, 28, 500, 500, 161319392, 0.00000619888305664062
Serial Merge Branchless, 28, 500, 500, 249660960, 0.00000400543194700731
Bitonic Merge, 28, 500, 500, 471270144, 0.00000212192526305444
Serial Merge, 32, 500, 500, 161319392, 0.00000619888305664062
Serial Merge Branchless, 32, 500, 500, 270600256, 0.00000369548797607422
Bitonic Merge, 32, 500, 500, 482103904, 0.00000207424159270886
Serial Merge, 28, 500, 500, 167772160, 0.00000596046447753906
Serial Merge Branchless, 28, 500, 500, 248183680, 0.00000402927389586694
Bitonic Merge, 28, 500, 500, 511500512, 0.00000195503230315808
Serial Merge, 32, 500, 500, 141222352, 0.00000708103198121535
Serial Merge Branchless, 32, 500, 500, 218453328, 0.00000457763690064894
Bitonic Merge, 32, 500, 500, 377865216, 0.00000264644631897681
Serial Merge, 28, 500, 500, 160701296, 0.00000622272500550025
Serial Merge Branchless, 28, 500, 500, 254200240, 0.00000393390655517578
Bitonic Merge, 28, 500, 500, 471270144, 0.00000212192526305444
Serial Merge, 32, 500, 500, 161942240, 0.00000617504110778100
Serial Merge Branchless, 32, 500, 500, 249660960, 0.00000400543194700731
Bitonic Merge, 32, 500, 500, 446202560, 0.00000224113455260522
Serial Merge, 28, 500, 500, 158875152, 0.00000629425039733178
Serial Merge Branchless, 28, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 28, 500, 500, 476625440, 0.00000209808354156849
Serial Merge, 32, 500, 500, 160087936, 0.00000624656695435988
Serial Merge Branchless, 32, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 32, 500, 500, 476625440, 0.00000209808354156849
Serial Merge, 28, 500, 500, 158875152, 0.00000629425039733178
Serial Merge Branchless, 28, 500, 500, 255750256, 0.00000391006460631615
Bitonic Merge, 28, 500, 500, 446202560, 0.00000224113455260522
Serial Merge, 32, 500, 500, 163840000, 0.00000610351571594947
Serial Merge Branchless, 32, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 32, 500, 500, 499321920, 0.00000200271597350365
Serial Merge, 28, 500, 500, 163840000, 0.00000610351571594947
Serial Merge Branchless, 28, 500, 500, 258907648, 0.00000386238116334425
Bitonic Merge, 28, 500, 500, 482103904, 0.00000207424159270886
Serial Merge, 32, 500, 500, 161319392, 0.00000619888305664062
Serial Merge Branchless, 32, 500, 500, 258907648, 0.00000386238116334425
Bitonic Merge, 32, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 28, 500, 500, 161319392, 0.00000619888305664062
Serial Merge Branchless, 28, 500, 500, 251155920, 0.00000398159045289503
Bitonic Merge, 28, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 32, 500, 500, 150333472, 0.00000665187826598412
Serial Merge Branchless, 32, 500, 500, 251155920, 0.00000398159045289503
Bitonic Merge, 32, 500, 500, 432402496, 0.00000231266017181042
Serial Merge, 28, 500, 500, 154202352, 0.00000648498553346144
Serial Merge Branchless, 28, 500, 500, 251155920, 0.00000398159045289503
Bitonic Merge, 28, 500, 500, 460912512, 0.00000216960916077369
Serial Merge, 32, 500, 500, 155344592, 0.00000643730163574219
Serial Merge Branchless, 32, 500, 500, 249660960, 0.00000400543194700731
Bitonic Merge, 32, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 28, 500, 500, 166440624, 0.00000600814837525832
Serial Merge Branchless, 28, 500, 500, 246723760, 0.00000405311584472656
Bitonic Merge, 28, 500, 500, 493447520, 0.00000202655792236328
Serial Merge, 32, 500, 500, 165130080, 0.00000605583181823022
Serial Merge Branchless, 32, 500, 500, 243854880, 0.00000410079974244582
Bitonic Merge, 32, 500, 500, 471270144, 0.00000212192526305444
