Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 139114560, 0.00007188320159912109
Serial Merge Branchless, 28, 5000, 5000, 233016896, 0.00004291534423828125
Bitonic Merge, 28, 5000, 5000, 419011392, 0.00002386569940426853
Serial Merge, 32, 5000, 5000, 160762896, 0.00006220340583240613
Serial Merge Branchless, 32, 5000, 5000, 260354048, 0.00003840923454845324
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 167103744, 0.00005984306335449219
Serial Merge Branchless, 28, 5000, 5000, 261490288, 0.00003824233863269910
Bitonic Merge, 28, 5000, 5000, 539113600, 0.00001854896618169732
Serial Merge, 32, 5000, 5000, 130338848, 0.00007672309584449977
Serial Merge Branchless, 32, 5000, 5000, 226719136, 0.00004410743713378906
Bitonic Merge, 32, 5000, 5000, 359101376, 0.00002784729076665826
Serial Merge, 28, 5000, 5000, 165782768, 0.00006031990051269531
Serial Merge Branchless, 28, 5000, 5000, 261980256, 0.00003817081596935168
Bitonic Merge, 28, 5000, 5000, 530253376, 0.00001885890924313571
Serial Merge, 32, 5000, 5000, 165586416, 0.00006039142681402154
Serial Merge Branchless, 32, 5000, 5000, 261653392, 0.00003821849895757623
Bitonic Merge, 32, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 28, 5000, 5000, 166639024, 0.00006000995563226752
Serial Merge Branchless, 28, 5000, 5000, 260677696, 0.00003836154792224988
Bitonic Merge, 28, 5000, 5000, 538421568, 0.00001857280767580960
Serial Merge, 32, 5000, 5000, 158875152, 0.00006294250488281250
Serial Merge Branchless, 32, 5000, 5000, 255127984, 0.00003919601294910535
Bitonic Merge, 32, 5000, 5000, 517815296, 0.00001931190490722656
Serial Merge, 28, 5000, 5000, 167437280, 0.00005972385406494141
Serial Merge Branchless, 28, 5000, 5000, 261164624, 0.00003829002525890246
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 159661360, 0.00006263256364036351
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 524944160, 0.00001904964483401272
Serial Merge, 28, 5000, 5000, 171476032, 0.00005831718590343371
Serial Merge Branchless, 28, 5000, 5000, 269210784, 0.00003714561535161920
Bitonic Merge, 28, 5000, 5000, 547559296, 0.00001826286279538181
Serial Merge, 32, 5000, 5000, 168310752, 0.00005941390918451361
Serial Merge Branchless, 32, 5000, 5000, 264458000, 0.00003781318810069934
Bitonic Merge, 32, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 28, 5000, 5000, 161319392, 0.00006198883056640625
Serial Merge Branchless, 28, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 28, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 32, 5000, 5000, 162885600, 0.00006139278411865234
Serial Merge Branchless, 32, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 32, 5000, 5000, 528249856, 0.00001893043554446194
Serial Merge, 28, 5000, 5000, 166506720, 0.00006005763862049207
Serial Merge Branchless, 28, 5000, 5000, 261002128, 0.00003831386493402533
Bitonic Merge, 28, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 32, 5000, 5000, 158995616, 0.00006289481825660914
Serial Merge Branchless, 32, 5000, 5000, 252668912, 0.00003957748413085938
Bitonic Merge, 32, 5000, 5000, 466033792, 0.00002145767211914062
Serial Merge, 28, 5000, 5000, 167370464, 0.00005974769737804309
Serial Merge Branchless, 28, 5000, 5000, 256062512, 0.00003905296398443170
Bitonic Merge, 28, 5000, 5000, 537042752, 0.00001862049066403415
Serial Merge, 32, 5000, 5000, 163968096, 0.00006098747326177545
Serial Merge Branchless, 32, 5000, 5000, 260031248, 0.00003845691753667779
Bitonic Merge, 32, 5000, 5000, 516539936, 0.00001935958789545111
Serial Merge, 28, 5000, 5000, 165782768, 0.00006031990051269531
Serial Merge Branchless, 28, 5000, 5000, 260354048, 0.00003840923454845324
Bitonic Merge, 28, 5000, 5000, 528249856, 0.00001893043554446194
Serial Merge, 32, 5000, 5000, 159661360, 0.00006263256364036351
Serial Merge Branchless, 32, 5000, 5000, 259548512, 0.00003852844383800402
Bitonic Merge, 32, 5000, 5000, 521031552, 0.00001919269561767578
