Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 114880960, 0.00008704662468517199
Serial Merge Branchless, 28, 5000, 5000, 183558160, 0.00005447864532470703
Bitonic Merge, 28, 5000, 5000, 360955616, 0.00002770423816400580
Serial Merge, 32, 5000, 5000, 130460464, 0.00007665157318115234
Serial Merge Branchless, 32, 5000, 5000, 227210400, 0.00004401207115733996
Bitonic Merge, 32, 5000, 5000, 391259712, 0.00002555847095209174
Serial Merge, 28, 5000, 5000, 166572832, 0.00006003379894536920
Serial Merge Branchless, 28, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 28, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 32, 5000, 5000, 167571072, 0.00005967617107671686
Serial Merge Branchless, 32, 5000, 5000, 261327360, 0.00003826618194580078
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 166440640, 0.00006008148193359375
Serial Merge Branchless, 28, 5000, 5000, 258907648, 0.00003862380981445312
Bitonic Merge, 28, 5000, 5000, 525601984, 0.00001902580333990045
Serial Merge, 32, 5000, 5000, 164676256, 0.00006072521136957221
Serial Merge Branchless, 32, 5000, 5000, 253279216, 0.00003948211815441027
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 172109312, 0.00005810260699945502
Serial Merge Branchless, 28, 5000, 5000, 264791936, 0.00003776550147449598
Bitonic Merge, 28, 5000, 5000, 541899712, 0.00001845359838625882
Serial Merge, 32, 5000, 5000, 166045280, 0.00006022453453624621
Serial Merge Branchless, 32, 5000, 5000, 256532352, 0.00003898143768310547
Bitonic Merge, 32, 5000, 5000, 506558432, 0.00001974105907720514
Serial Merge, 28, 5000, 5000, 166440640, 0.00006008148193359375
Serial Merge Branchless, 28, 5000, 5000, 254663264, 0.00003926753925043158
Bitonic Merge, 28, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 32, 5000, 5000, 165586416, 0.00006039142681402154
Serial Merge Branchless, 32, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 32, 5000, 5000, 526922624, 0.00001897811853268649
Serial Merge, 28, 5000, 5000, 166639024, 0.00006000995563226752
Serial Merge Branchless, 28, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 164870448, 0.00006065368506824598
Serial Merge Branchless, 32, 5000, 5000, 259067584, 0.00003859996650135145
Bitonic Merge, 32, 5000, 5000, 515904544, 0.00001938343120855279
Serial Merge, 28, 5000, 5000, 165979584, 0.00006024837421136908
Serial Merge Branchless, 28, 5000, 5000, 249809664, 0.00004003047797596082
Bitonic Merge, 28, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 32, 5000, 5000, 165913920, 0.00006027221752447076
Serial Merge Branchless, 32, 5000, 5000, 255127984, 0.00003919601294910535
Bitonic Merge, 32, 5000, 5000, 516539936, 0.00001935958789545111
Serial Merge, 28, 5000, 5000, 164547040, 0.00006077289435779676
Serial Merge Branchless, 28, 5000, 5000, 255750240, 0.00003910064697265625
Bitonic Merge, 28, 5000, 5000, 514007840, 0.00001945495569088962
Serial Merge, 32, 5000, 5000, 154486336, 0.00006473064422607422
Serial Merge Branchless, 32, 5000, 5000, 248036896, 0.00004031658318126574
Bitonic Merge, 32, 5000, 5000, 502914144, 0.00001988410986086819
Serial Merge, 28, 5000, 5000, 165651824, 0.00006036758350091986
