Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 117388864, 0.00008518695540260524
Serial Merge Branchless, 28, 5000, 5000, 219597072, 0.00004553794860839844
Bitonic Merge, 28, 5000, 5000, 378205952, 0.00002644062078616116
Serial Merge, 32, 5000, 5000, 134089008, 0.00007457732863258570
Serial Merge Branchless, 32, 5000, 5000, 237637616, 0.00004208087921142578
Bitonic Merge, 32, 5000, 5000, 389443264, 0.00002567768024164252
Serial Merge, 28, 5000, 5000, 164805664, 0.00006067752838134766
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 527585408, 0.00001895427703857422
Serial Merge, 32, 5000, 5000, 163139008, 0.00006129741814220324
Serial Merge Branchless, 32, 5000, 5000, 258269968, 0.00003871917579090223
Bitonic Merge, 32, 5000, 5000, 525601984, 0.00001902580333990045
Serial Merge, 28, 5000, 5000, 141032416, 0.00007090568396961316
Serial Merge Branchless, 28, 5000, 5000, 243148064, 0.00004112720489501953
Bitonic Merge, 28, 5000, 5000, 416101568, 0.00002403259350103326
Serial Merge, 32, 5000, 5000, 162130032, 0.00006167888932395726
Serial Merge Branchless, 32, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 42056592, 0.00023777484602760524
Serial Merge Branchless, 28, 5000, 5000, 252213104, 0.00003964901043218561
Bitonic Merge, 28, 5000, 5000, 505337824, 0.00001978874206542969
Serial Merge, 32, 5000, 5000, 163584400, 0.00006113052222644910
Serial Merge Branchless, 32, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 173533472, 0.00005762576984125189
Serial Merge Branchless, 28, 5000, 5000, 273066656, 0.00003662109520519152
Bitonic Merge, 28, 5000, 5000, 555536960, 0.00001800060272216797
Serial Merge, 32, 5000, 5000, 165000160, 0.00006060600208002143
Serial Merge Branchless, 32, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 32, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 28, 5000, 5000, 163393216, 0.00006120205216575414
Serial Merge Branchless, 28, 5000, 5000, 259548512, 0.00003852844383800402
Bitonic Merge, 28, 5000, 5000, 524944160, 0.00001904964483401272
Serial Merge, 32, 5000, 5000, 165325344, 0.00006048679279047064
Serial Merge Branchless, 32, 5000, 5000, 263295920, 0.00003798008037847467
Bitonic Merge, 32, 5000, 5000, 534987744, 0.00001869201696536038
Serial Merge, 28, 5000, 5000, 164740928, 0.00006070137169444934
Serial Merge Branchless, 28, 5000, 5000, 261490288, 0.00003824233863269910
Bitonic Merge, 28, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 32, 5000, 5000, 162696048, 0.00006146430678199977
Serial Merge Branchless, 32, 5000, 5000, 246868992, 0.00004050731513416395
Bitonic Merge, 32, 5000, 5000, 519097024, 0.00001926422191900201
Serial Merge, 28, 5000, 5000, 161257360, 0.00006201267387950793
Serial Merge Branchless, 28, 5000, 5000, 248477728, 0.00004024505687993951
Bitonic Merge, 28, 5000, 5000, 504729728, 0.00001981258355954196
Serial Merge, 32, 5000, 5000, 162318272, 0.00006160735938465223
Serial Merge Branchless, 32, 5000, 5000, 252821232, 0.00003955364081775770
Bitonic Merge, 32, 5000, 5000, 496955456, 0.00002012252843996976
Serial Merge, 28, 5000, 5000, 163904032, 0.00006101131293689832
Serial Merge Branchless, 28, 5000, 5000, 256218944, 0.00003902912067133002
Bitonic Merge, 28, 5000, 5000, 504123104, 0.00001983642505365424
Serial Merge, 32, 5000, 5000, 138152304, 0.00007238388207042590
Serial Merge Branchless, 32, 5000, 5000, 238177392, 0.00004198551323497668
Bitonic Merge, 32, 5000, 5000, 394572320, 0.00002534389568609186
Serial Merge, 28, 5000, 5000, 162067392, 0.00006170272536110133
Serial Merge Branchless, 28, 5000, 5000, 258907648, 0.00003862380981445312
Bitonic Merge, 28, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 32, 5000, 5000, 155517376, 0.00006430149369407445
Serial Merge Branchless, 32, 5000, 5000, 258747920, 0.00003864765312755480
Bitonic Merge, 32, 5000, 5000, 525601984, 0.00001902580333990045
