Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 159661360, 0.00006263256364036351
Serial Merge Branchless, 28, 5000, 5000, 249958512, 0.00004000663830083795
Bitonic Merge, 28, 5000, 5000, 457893472, 0.00002183914148190524
Serial Merge, 32, 5000, 5000, 175567360, 0.00005695819709217176
Serial Merge Branchless, 32, 5000, 5000, 256532352, 0.00003898143768310547
Bitonic Merge, 32, 5000, 5000, 527585408, 0.00001895427703857422
Serial Merge, 28, 5000, 5000, 142857760, 0.00006999969627941027
Serial Merge Branchless, 28, 5000, 5000, 241886048, 0.00004134178016101941
Bitonic Merge, 28, 5000, 5000, 433295840, 0.00002307891918462701
Serial Merge, 32, 5000, 5000, 162004800, 0.00006172656867420301
Serial Merge Branchless, 32, 5000, 5000, 259067584, 0.00003859996650135145
Bitonic Merge, 32, 5000, 5000, 538421568, 0.00001857280767580960
Serial Merge, 28, 5000, 5000, 171616368, 0.00005826949927723035
Serial Merge Branchless, 28, 5000, 5000, 256532352, 0.00003898143768310547
Bitonic Merge, 28, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 32, 5000, 5000, 173390000, 0.00005767345282947645
Serial Merge Branchless, 32, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 32, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 28, 5000, 5000, 174037504, 0.00005745887756347656
Serial Merge Branchless, 28, 5000, 5000, 258111008, 0.00003874301910400391
Bitonic Merge, 28, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 32, 5000, 5000, 174835520, 0.00005719661567127332
Serial Merge Branchless, 32, 5000, 5000, 259227680, 0.00003857612682622857
Bitonic Merge, 32, 5000, 5000, 530924544, 0.00001883506774902344
Serial Merge, 28, 5000, 5000, 173605296, 0.00005760193016612902
Serial Merge Branchless, 28, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 28, 5000, 5000, 527585408, 0.00001895427703857422
Serial Merge, 32, 5000, 5000, 174399328, 0.00005733966827392578
Serial Merge Branchless, 32, 5000, 5000, 261002128, 0.00003831386493402533
Bitonic Merge, 32, 5000, 5000, 512125024, 0.00001952648199221585
Serial Merge, 28, 5000, 5000, 141747344, 0.00007054805610096082
