Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 137338048, 0.00007281303260242566
Serial Merge Branchless, 28, 5000, 5000, 227087392, 0.00004403591083246283
Bitonic Merge, 28, 5000, 5000, 399457536, 0.00002503395080566406
Serial Merge, 32, 5000, 5000, 157739904, 0.00006339549872791395
Serial Merge Branchless, 32, 5000, 5000, 263295920, 0.00003798008037847467
Bitonic Merge, 32, 5000, 5000, 516539936, 0.00001935958789545111
Serial Merge, 28, 5000, 5000, 167437280, 0.00005972385406494141
Serial Merge Branchless, 28, 5000, 5000, 262965776, 0.00003802776336669922
Bitonic Merge, 28, 5000, 5000, 525601984, 0.00001902580333990045
Serial Merge, 32, 5000, 5000, 154429456, 0.00006475448753917590
Serial Merge Branchless, 32, 5000, 5000, 250107584, 0.00003998279498773627
Bitonic Merge, 32, 5000, 5000, 492867680, 0.00002028942071774509
Serial Merge, 28, 5000, 5000, 163456896, 0.00006117820885265246
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 163012208, 0.00006134509749244899
Serial Merge Branchless, 32, 5000, 5000, 258111008, 0.00003874301910400391
Bitonic Merge, 32, 5000, 5000, 474468768, 0.00002107620275637601
Serial Merge, 28, 5000, 5000, 150549312, 0.00006642341759288684
Serial Merge Branchless, 28, 5000, 5000, 259548512, 0.00003852844383800402
Bitonic Merge, 28, 5000, 5000, 509017472, 0.00001964569128176663
Serial Merge, 32, 5000, 5000, 164160624, 0.00006091594696044922
Serial Merge Branchless, 32, 5000, 5000, 258588416, 0.00003867149280267768
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 165000160, 0.00006060600208002143
Serial Merge Branchless, 28, 5000, 5000, 260031248, 0.00003845691753667779
Bitonic Merge, 28, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 32, 5000, 5000, 164418032, 0.00006082058098400012
Serial Merge Branchless, 32, 5000, 5000, 260031248, 0.00003845691753667779
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 164676256, 0.00006072521136957221
Serial Merge Branchless, 28, 5000, 5000, 251155936, 0.00003981590270996094
Bitonic Merge, 28, 5000, 5000, 521031552, 0.00001919269561767578
Serial Merge, 32, 5000, 5000, 162569920, 0.00006151199340820312
Serial Merge Branchless, 32, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 164547040, 0.00006077289435779676
Serial Merge Branchless, 28, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 28, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 32, 5000, 5000, 162506928, 0.00006153583672130480
Serial Merge Branchless, 32, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 32, 5000, 5000, 521031552, 0.00001919269561767578
Serial Merge, 28, 5000, 5000, 139670464, 0.00007159709639381617
Serial Merge Branchless, 28, 5000, 5000, 241607360, 0.00004138946678722277
Bitonic Merge, 28, 5000, 5000, 405246752, 0.00002467632293701172
Serial Merge, 32, 5000, 5000, 106915728, 0.00009353160567115992
Serial Merge Branchless, 32, 5000, 5000, 240086096, 0.00004165172504144721
Bitonic Merge, 32, 5000, 5000, 400602112, 0.00002496242450433783
Serial Merge, 28, 5000, 5000, 163584400, 0.00006113052222644910
Serial Merge Branchless, 28, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 28, 5000, 5000, 514007840, 0.00001945495569088962
Serial Merge, 32, 5000, 5000, 164418032, 0.00006082058098400012
Serial Merge Branchless, 32, 5000, 5000, 259227680, 0.00003857612682622857
Bitonic Merge, 32, 5000, 5000, 455407616, 0.00002195835077145603
Serial Merge, 28, 5000, 5000, 159965824, 0.00006251335435081273
Serial Merge Branchless, 28, 5000, 5000, 255750240, 0.00003910064697265625
Bitonic Merge, 28, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 32, 5000, 5000, 163075568, 0.00006132126145530492
Serial Merge Branchless, 32, 5000, 5000, 258588416, 0.00003867149280267768
Bitonic Merge, 32, 5000, 5000, 526261504, 0.00001900196002679877
