Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 118953600, 0.00008406639244640246
Serial Merge Branchless, 28, 5000, 5000, 200014496, 0.00004999637531000189
Bitonic Merge, 28, 5000, 5000, 350987776, 0.00002849102020263672
Serial Merge, 32, 5000, 5000, 167103744, 0.00005984306335449219
Serial Merge Branchless, 32, 5000, 5000, 262144000, 0.00003814697265625000
Bitonic Merge, 32, 5000, 5000, 495195296, 0.00002019405292230658
Serial Merge, 28, 5000, 5000, 164160624, 0.00006091594696044922
Serial Merge Branchless, 28, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 28, 5000, 5000, 521679584, 0.00001916885412356351
Serial Merge, 32, 5000, 5000, 163584400, 0.00006113052222644910
Serial Merge Branchless, 32, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 32, 5000, 5000, 519097024, 0.00001926422191900201
Serial Merge, 28, 5000, 5000, 161879728, 0.00006177425530040637
Serial Merge Branchless, 28, 5000, 5000, 259227680, 0.00003857612682622857
Bitonic Merge, 28, 5000, 5000, 526922624, 0.00001897811853268649
Serial Merge, 32, 5000, 5000, 162822352, 0.00006141662743175402
Serial Merge Branchless, 32, 5000, 5000, 261816736, 0.00003819465564447455
Bitonic Merge, 32, 5000, 5000, 528916000, 0.00001890659405034967
Serial Merge, 28, 5000, 5000, 164224912, 0.00006089210364734754
Serial Merge Branchless, 28, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 28, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 32, 5000, 5000, 162885600, 0.00006139278411865234
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 28, 5000, 5000, 164740928, 0.00006070137169444934
Serial Merge Branchless, 28, 5000, 5000, 267323408, 0.00003740787360584363
Bitonic Merge, 28, 5000, 5000, 550433600, 0.00001816749499994330
Serial Merge, 32, 5000, 5000, 158514880, 0.00006308555748546496
Serial Merge Branchless, 32, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 129254360, 0.00007736682891845703
Serial Merge Branchless, 28, 5000, 5000, 205804896, 0.00004858970714849420
Bitonic Merge, 28, 5000, 5000, 357570656, 0.00002796650005620904
Serial Merge, 32, 5000, 5000, 164935264, 0.00006062984539312311
Serial Merge Branchless, 32, 5000, 5000, 262144000, 0.00003814697265625000
Bitonic Merge, 32, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 28, 5000, 5000, 162885600, 0.00006139278411865234
Serial Merge Branchless, 28, 5000, 5000, 254972880, 0.00003921985626220703
Bitonic Merge, 28, 5000, 5000, 529583872, 0.00001888275073724799
Serial Merge, 32, 5000, 5000, 162067392, 0.00006170272536110133
Serial Merge Branchless, 32, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 32, 5000, 5000, 525601984, 0.00001902580333990045
Serial Merge, 28, 5000, 5000, 163393216, 0.00006120205216575414
Serial Merge Branchless, 28, 5000, 5000, 256532352, 0.00003898143768310547
Bitonic Merge, 28, 5000, 5000, 498135872, 0.00002007484363275580
Serial Merge, 32, 5000, 5000, 158995616, 0.00006289481825660914
Serial Merge Branchless, 32, 5000, 5000, 249958512, 0.00004000663830083795
Bitonic Merge, 32, 5000, 5000, 499321920, 0.00002002716064453125
Serial Merge, 28, 5000, 5000, 163329600, 0.00006122588820289820
Serial Merge Branchless, 28, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 28, 5000, 5000, 504123104, 0.00001983642505365424
Serial Merge, 32, 5000, 5000, 164289232, 0.00006086826397222467
Serial Merge Branchless, 32, 5000, 5000, 258269968, 0.00003871917579090223
Bitonic Merge, 32, 5000, 5000, 521031552, 0.00001919269561767578
Serial Merge, 28, 5000, 5000, 152853648, 0.00006542205665027723
Serial Merge Branchless, 28, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 28, 5000, 5000, 502311872, 0.00001990795135498047
Serial Merge, 32, 5000, 5000, 142663408, 0.00007009506225585938
Serial Merge Branchless, 32, 5000, 5000, 241329344, 0.00004143714977544732
Bitonic Merge, 32, 5000, 5000, 406424832, 0.00002460479663568549
