Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 152409296, 0.00006561279587913305
Serial Merge Branchless, 28, 5000, 5000, 234580752, 0.00004262924267095514
Bitonic Merge, 28, 5000, 5000, 455902624, 0.00002193450927734375
Serial Merge, 32, 5000, 5000, 79137808, 0.00012636184692382812
Serial Merge Branchless, 32, 5000, 5000, 207947648, 0.00004808902667718939
Bitonic Merge, 32, 5000, 5000, 360026080, 0.00002777576446533203
Serial Merge, 28, 5000, 5000, 174254432, 0.00005738735126215033
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 530253376, 0.00001885890924313571
Serial Merge, 32, 5000, 5000, 170361664, 0.00005869865344720893
Serial Merge Branchless, 32, 5000, 5000, 254354400, 0.00003931522223865613
Bitonic Merge, 32, 5000, 5000, 516539936, 0.00001935958789545111
Serial Merge, 28, 5000, 5000, 176602272, 0.00005662441253662109
Serial Merge Branchless, 28, 5000, 5000, 254200240, 0.00003933906555175781
Bitonic Merge, 28, 5000, 5000, 489417056, 0.00002043247150140814
Serial Merge, 32, 5000, 5000, 173032352, 0.00005779266211902723
Serial Merge Branchless, 32, 5000, 5000, 259227680, 0.00003857612682622857
Bitonic Merge, 32, 5000, 5000, 530253376, 0.00001885890924313571
Serial Merge, 28, 5000, 5000, 179781568, 0.00005562305523199029
Serial Merge Branchless, 28, 5000, 5000, 261816736, 0.00003819465564447455
Bitonic Merge, 28, 5000, 5000, 552609216, 0.00001809597051760647
Serial Merge, 32, 5000, 5000, 174182064, 0.00005741119457525201
Serial Merge Branchless, 32, 5000, 5000, 256218944, 0.00003902912067133002
Bitonic Merge, 32, 5000, 5000, 531597440, 0.00001881122625491116
Serial Merge, 28, 5000, 5000, 171546176, 0.00005829334259033203
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 539113600, 0.00001854896618169732
Serial Merge, 32, 5000, 5000, 177649472, 0.00005629062798107043
Serial Merge Branchless, 32, 5000, 5000, 260839792, 0.00003833770824712701
Bitonic Merge, 32, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 28, 5000, 5000, 176453680, 0.00005667209552484564
Serial Merge Branchless, 28, 5000, 5000, 255127984, 0.00003919601294910535
Bitonic Merge, 28, 5000, 5000, 528249856, 0.00001893043554446194
Serial Merge, 32, 5000, 5000, 178557008, 0.00005600452277576551
Serial Merge Branchless, 32, 5000, 5000, 261327360, 0.00003826618194580078
Bitonic Merge, 32, 5000, 5000, 540503104, 0.00001850128137448337
Serial Merge, 28, 5000, 5000, 179550688, 0.00005569458153331652
Serial Merge Branchless, 28, 5000, 5000, 266305008, 0.00003755092620849609
Bitonic Merge, 28, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 32, 5000, 5000, 146295920, 0.00006835460953880101
Serial Merge Branchless, 32, 5000, 5000, 242445312, 0.00004124641418457031
Bitonic Merge, 32, 5000, 5000, 448588672, 0.00002229213714599609
Serial Merge, 28, 5000, 5000, 175054416, 0.00005712509300792590
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 32, 5000, 5000, 141987280, 0.00007042884681141004
