Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 108688888, 0.00009200572822010145
Serial Merge Branchless, 28, 5000, 5000, 93123976, 0.00010738372657215223
Bitonic Merge, 28, 5000, 5000, 357266080, 0.00002799034155032132
Serial Merge, 32, 5000, 5000, 148839744, 0.00006718635268043727
Serial Merge Branchless, 32, 5000, 5000, 240223584, 0.00004162788536632434
Bitonic Merge, 32, 5000, 5000, 408006208, 0.00002450943065923639
Serial Merge, 28, 5000, 5000, 174544480, 0.00005729198528570123
Serial Merge Branchless, 28, 5000, 5000, 263626896, 0.00003793239739025012
Bitonic Merge, 28, 5000, 5000, 535670976, 0.00001866817547124811
Serial Merge, 32, 5000, 5000, 174399328, 0.00005733966827392578
Serial Merge Branchless, 32, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 32, 5000, 5000, 532948448, 0.00001876354144769721
Serial Merge, 28, 5000, 5000, 173246752, 0.00005772113945567980
Serial Merge Branchless, 28, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 28, 5000, 5000, 530253376, 0.00001885890924313571
Serial Merge, 32, 5000, 5000, 174471888, 0.00005731582496082410
Serial Merge Branchless, 32, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 32, 5000, 5000, 539807488, 0.00001852512286859564
Serial Merge, 28, 5000, 5000, 176527936, 0.00005664825584972277
Serial Merge Branchless, 28, 5000, 5000, 262144000, 0.00003814697265625000
Bitonic Merge, 28, 5000, 5000, 543303680, 0.00001840591357904486
Serial Merge, 32, 5000, 5000, 176009392, 0.00005681514812749811
Serial Merge Branchless, 32, 5000, 5000, 261490288, 0.00003824233863269910
Bitonic Merge, 32, 5000, 5000, 544714816, 0.00001835823059082031
Serial Merge, 28, 5000, 5000, 182599216, 0.00005476474689203314
Serial Merge Branchless, 28, 5000, 5000, 269556800, 0.00003709793236339465
Bitonic Merge, 28, 5000, 5000, 556273728, 0.00001797676122805569
Serial Merge, 32, 5000, 5000, 178785328, 0.00005593300011241809
Serial Merge Branchless, 32, 5000, 5000, 262800992, 0.00003805160667980090
Bitonic Merge, 32, 5000, 5000, 551156928, 0.00001814365350583103
Serial Merge, 28, 5000, 5000, 175567360, 0.00005695819709217176
Serial Merge Branchless, 28, 5000, 5000, 256846528, 0.00003893375469488092
Bitonic Merge, 28, 5000, 5000, 531597440, 0.00001881122625491116
Serial Merge, 32, 5000, 5000, 169330000, 0.00005905628131586127
Serial Merge Branchless, 32, 5000, 5000, 262472080, 0.00003809928966802545
Bitonic Merge, 32, 5000, 5000, 543303680, 0.00001840591357904486
Serial Merge, 28, 5000, 5000, 176305344, 0.00005671977851307020
Serial Merge Branchless, 28, 5000, 5000, 260354048, 0.00003840923454845324
Bitonic Merge, 28, 5000, 5000, 510877472, 0.00001957416498044040
Serial Merge, 32, 5000, 5000, 173461696, 0.00005764961315435357
Serial Merge Branchless, 32, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 174762672, 0.00005722045898437500
Serial Merge Branchless, 28, 5000, 5000, 255906288, 0.00003907680365955457
Bitonic Merge, 28, 5000, 5000, 528249856, 0.00001893043554446194
Serial Merge, 32, 5000, 5000, 130338848, 0.00007672309584449977
Serial Merge Branchless, 32, 5000, 5000, 228447920, 0.00004377365257823840
Bitonic Merge, 32, 5000, 5000, 387643648, 0.00002579688953119330
Serial Merge, 28, 5000, 5000, 173175232, 0.00005774497913080268
Serial Merge Branchless, 28, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 172747280, 0.00005788803173345514
Serial Merge Branchless, 32, 5000, 5000, 258747920, 0.00003864765312755480
Bitonic Merge, 32, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 28, 5000, 5000, 174544480, 0.00005729198528570123
Serial Merge Branchless, 28, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 28, 5000, 5000, 535670976, 0.00001866817547124811
Serial Merge, 32, 5000, 5000, 171265984, 0.00005838870856678113
Serial Merge Branchless, 32, 5000, 5000, 258588416, 0.00003867149280267768
Bitonic Merge, 32, 5000, 5000, 517176832, 0.00001933574640133884
Serial Merge, 28, 500, 500, 161319392, 0.00000619888305664062
Serial Merge Branchless, 28, 500, 500, 246723760, 0.00000405311584472656
Bitonic Merge, 28, 500, 500, 493447520, 0.00000202655792236328
Serial Merge, 32, 500, 500, 171196080, 0.00000584125518798828
Serial Merge Branchless, 32, 500, 500, 246723760, 0.00000405311584472656
Bitonic Merge, 32, 500, 500, 482103904, 0.00000207424159270886
Serial Merge, 28, 500, 500, 175493888, 0.00000569820394957787
Serial Merge Branchless, 28, 500, 500, 249660960, 0.00000400543194700731
Bitonic Merge, 28, 500, 500, 505337824, 0.00000197887425201770
Serial Merge, 32, 500, 500, 159479248, 0.00000627040844847215
Serial Merge Branchless, 32, 500, 500, 245280928, 0.00000407695779358619
Bitonic Merge, 32, 500, 500, 460912512, 0.00000216960916077369
Serial Merge, 28, 500, 500, 173318336, 0.00000576972979615675
Serial Merge Branchless, 28, 500, 500, 249660960, 0.00000400543194700731
Bitonic Merge, 28, 500, 500, 505337824, 0.00000197887425201770
Serial Merge, 32, 500, 500, 168445952, 0.00000593662252867944
Serial Merge Branchless, 32, 500, 500, 252668912, 0.00000395774850403541
Bitonic Merge, 32, 500, 500, 493447520, 0.00000202655792236328
Serial Merge, 28, 500, 500, 167103744, 0.00000598430642639869
Serial Merge Branchless, 28, 500, 500, 258907648, 0.00000386238116334425
Bitonic Merge, 28, 500, 500, 476625440, 0.00000209808354156849
Serial Merge, 32, 500, 500, 169809872, 0.00000588893908570753
Serial Merge Branchless, 32, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 32, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 28, 500, 500, 121927440, 0.00000820159948489163
Serial Merge Branchless, 28, 500, 500, 241051952, 0.00000414848318541772
Bitonic Merge, 28, 500, 500, 330260160, 0.00000302791590911511
Serial Merge, 32, 500, 500, 126334456, 0.00000791549700807082
Serial Merge Branchless, 32, 500, 500, 211833536, 0.00000472068768431200
Bitonic Merge, 32, 500, 500, 332881248, 0.00000300407418762916
Serial Merge, 28, 500, 500, 117817536, 0.00000848770105221774
Serial Merge Branchless, 28, 500, 500, 223101280, 0.00000448226910521043
Bitonic Merge, 28, 500, 500, 317750304, 0.00000314712519866589
Serial Merge, 32, 500, 500, 167103744, 0.00000598430642639869
Serial Merge Branchless, 32, 500, 500, 254200240, 0.00000393390655517578
Bitonic Merge, 32, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 28, 500, 500, 169125168, 0.00000591278057981981
