Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 102726040, 0.00009734630293678492
Serial Merge Branchless, 28, 5000, 5000, 208879680, 0.00004787445141118951
Bitonic Merge, 28, 5000, 5000, 348653696, 0.00002868175579351373
Serial Merge, 32, 5000, 5000, 131153976, 0.00007624625868629664
Serial Merge Branchless, 32, 5000, 5000, 212047728, 0.00004715919567388482
Bitonic Merge, 32, 5000, 5000, 414456928, 0.00002412795947748236
Serial Merge, 28, 5000, 5000, 168513632, 0.00005934238288318738
Serial Merge Branchless, 28, 5000, 5000, 258747920, 0.00003864765312755480
Bitonic Merge, 28, 5000, 5000, 533626464, 0.00001873969995358493
Serial Merge, 32, 5000, 5000, 166242720, 0.00006015300823491998
Serial Merge Branchless, 32, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 32, 5000, 5000, 524944160, 0.00001904964483401272
Serial Merge, 28, 5000, 5000, 164353600, 0.00006084442065912299
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 166242720, 0.00006015300823491998
Serial Merge Branchless, 32, 5000, 5000, 256218944, 0.00003902912067133002
Bitonic Merge, 32, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 28, 5000, 5000, 175420496, 0.00005700588371837512
Serial Merge Branchless, 28, 5000, 5000, 270425792, 0.00003697872307384387
Bitonic Merge, 28, 5000, 5000, 545423168, 0.00001833438909670804
Serial Merge, 32, 5000, 5000, 166111056, 0.00006020069122314453
Serial Merge Branchless, 32, 5000, 5000, 256375536, 0.00003900528099620715
Bitonic Merge, 32, 5000, 5000, 524944160, 0.00001904964483401272
Serial Merge, 28, 5000, 5000, 154942880, 0.00006453991227317601
Serial Merge Branchless, 28, 5000, 5000, 254354400, 0.00003931522223865613
Bitonic Merge, 28, 5000, 5000, 489988800, 0.00002040863000729587
Serial Merge, 32, 5000, 5000, 165717264, 0.00006034374382579699
Serial Merge Branchless, 32, 5000, 5000, 258588416, 0.00003867149280267768
Bitonic Merge, 32, 5000, 5000, 499917024, 0.00002000331915041897
Serial Merge, 28, 5000, 5000, 166374608, 0.00006010532524669543
Serial Merge Branchless, 28, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 28, 5000, 5000, 521679584, 0.00001916885412356351
Serial Merge, 32, 5000, 5000, 165782768, 0.00006031990051269531
Serial Merge Branchless, 32, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 166639024, 0.00006000995563226752
Serial Merge Branchless, 28, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 28, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 32, 5000, 5000, 146500320, 0.00006825923628639430
Serial Merge Branchless, 32, 5000, 5000, 245280928, 0.00004076957702636719
Bitonic Merge, 32, 5000, 5000, 425817664, 0.00002348423004150391
Serial Merge, 28, 5000, 5000, 164676256, 0.00006072521136957221
Serial Merge Branchless, 28, 5000, 5000, 256689360, 0.00003895759437000379
Bitonic Merge, 28, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 32, 5000, 5000, 165586416, 0.00006039142681402154
Serial Merge Branchless, 32, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 32, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 28, 5000, 5000, 164611616, 0.00006074905468267389
Serial Merge Branchless, 28, 5000, 5000, 256689360, 0.00003895759437000379
Bitonic Merge, 28, 5000, 5000, 517815296, 0.00001931190490722656
Serial Merge, 32, 5000, 5000, 166374608, 0.00006010532524669543
Serial Merge Branchless, 32, 5000, 5000, 258111008, 0.00003874301910400391
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 165325344, 0.00006048679279047064
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 521031552, 0.00001919269561767578
Serial Merge, 32, 5000, 5000, 164935264, 0.00006062984539312311
Serial Merge Branchless, 32, 5000, 5000, 256375536, 0.00003900528099620715
Bitonic Merge, 32, 5000, 5000, 521031552, 0.00001919269561767578
