Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 140559792, 0.00007114410254871473
Serial Merge Branchless, 28, 5000, 5000, 220289088, 0.00004539489600574598
Bitonic Merge, 28, 5000, 5000, 426250400, 0.00002346038854739163
Serial Merge, 32, 5000, 5000, 150279616, 0.00006654262688243762
Serial Merge Branchless, 32, 5000, 5000, 227456848, 0.00004396438453113660
Bitonic Merge, 32, 5000, 5000, 439654496, 0.00002274513281008694
Serial Merge, 28, 5000, 5000, 177124320, 0.00005645752025884576
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 542600768, 0.00001842975689214654
Serial Merge, 32, 5000, 5000, 177349008, 0.00005638599395751953
Serial Merge Branchless, 32, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 32, 5000, 5000, 515270752, 0.00001940727270266507
Serial Merge, 28, 5000, 5000, 176900208, 0.00005652904656017199
Serial Merge Branchless, 28, 5000, 5000, 265126688, 0.00003771781848627143
Bitonic Merge, 28, 5000, 5000, 534987744, 0.00001869201696536038
Serial Merge, 32, 5000, 5000, 172109312, 0.00005810260699945502
Serial Merge Branchless, 32, 5000, 5000, 257793728, 0.00003879070209222846
Bitonic Merge, 32, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 28, 5000, 5000, 175420496, 0.00005700588371837512
Serial Merge Branchless, 28, 5000, 5000, 260031248, 0.00003845691753667779
Bitonic Merge, 28, 5000, 5000, 534987744, 0.00001869201696536038
Serial Merge, 32, 5000, 5000, 175200672, 0.00005707740638172254
Serial Merge Branchless, 32, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 32, 5000, 5000, 438276288, 0.00002281665729242377
Serial Merge, 28, 5000, 5000, 168175792, 0.00005946159217273816
Serial Merge Branchless, 28, 5000, 5000, 259548512, 0.00003852844383800402
Bitonic Merge, 28, 5000, 5000, 536356032, 0.00001864433215814643
Serial Merge, 32, 5000, 5000, 183477856, 0.00005450248863780871
Serial Merge Branchless, 32, 5000, 5000, 268006640, 0.00003731250762939453
Bitonic Merge, 32, 5000, 5000, 512125024, 0.00001952648199221585
Serial Merge, 28, 5000, 5000, 171756928, 0.00005822181628900580
Serial Merge Branchless, 28, 5000, 5000, 201455520, 0.00004963874744134955
Bitonic Merge, 28, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 32, 5000, 5000, 167437280, 0.00005972385406494141
Serial Merge Branchless, 32, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 32, 5000, 5000, 529583872, 0.00001888275073724799
Serial Merge, 28, 5000, 5000, 174835520, 0.00005719661567127332
Serial Merge Branchless, 28, 5000, 5000, 256375536, 0.00003900528099620715
Bitonic Merge, 28, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 32, 5000, 5000, 168649136, 0.00005929469989496283
Serial Merge Branchless, 32, 5000, 5000, 254046272, 0.00003936290886485949
Bitonic Merge, 32, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 28, 5000, 5000, 166705248, 0.00005998611595714465
Serial Merge Branchless, 28, 5000, 5000, 253738896, 0.00003941059185308404
Bitonic Merge, 28, 5000, 5000, 495195296, 0.00002019405292230658
Serial Merge, 32, 5000, 5000, 142566416, 0.00007014274888206273
Serial Merge Branchless, 32, 5000, 5000, 227951312, 0.00004386901855468750
Bitonic Merge, 32, 5000, 5000, 405246752, 0.00002467632293701172
Serial Merge, 28, 5000, 5000, 176527936, 0.00005664825584972277
Serial Merge Branchless, 28, 5000, 5000, 260354048, 0.00003840923454845324
Bitonic Merge, 28, 5000, 5000, 534306240, 0.00001871585845947266
Serial Merge, 32, 5000, 5000, 157799248, 0.00006337165541481227
Serial Merge Branchless, 32, 5000, 5000, 244994400, 0.00004081726001459174
Bitonic Merge, 32, 5000, 5000, 461419584, 0.00002167224920412991
Serial Merge, 28, 5000, 5000, 169466832, 0.00005900859832763672
Serial Merge Branchless, 28, 5000, 5000, 253126384, 0.00003950595782953314
Bitonic Merge, 28, 5000, 5000, 515270752, 0.00001940727270266507
Serial Merge, 32, 5000, 5000, 173677184, 0.00005757808685302734
Serial Merge Branchless, 32, 5000, 5000, 253738896, 0.00003941059185308404
Bitonic Merge, 32, 5000, 5000, 504123104, 0.00001983642505365424
Serial Merge, 28, 500, 500, 169125168, 0.00000591278057981981
Serial Merge Branchless, 28, 500, 500, 258907648, 0.00000386238116334425
Bitonic Merge, 28, 500, 500, 505337824, 0.00000197887425201770
Serial Merge, 32, 500, 500, 156503888, 0.00000638961773802293
Serial Merge Branchless, 32, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 32, 500, 500, 544714816, 0.00000183582301360730
Serial Merge, 28, 500, 500, 170500160, 0.00000586509713684791
Serial Merge Branchless, 28, 500, 500, 258907648, 0.00000386238116334425
Bitonic Merge, 28, 500, 500, 511500512, 0.00000195503230315808
