Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 129533792, 0.00007719993300270289
Serial Merge Branchless, 28, 5000, 5000, 213668048, 0.00004680156780523248
Bitonic Merge, 28, 5000, 5000, 371506112, 0.00002691745794436429
Serial Merge, 32, 5000, 5000, 160886224, 0.00006215572648216039
Serial Merge Branchless, 32, 5000, 5000, 253892496, 0.00003938674853998236
Bitonic Merge, 32, 5000, 5000, 507171008, 0.00001971721576410346
Serial Merge, 28, 5000, 5000, 164740928, 0.00006070137169444934
Serial Merge Branchless, 28, 5000, 5000, 258269968, 0.00003871917579090223
Bitonic Merge, 28, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 32, 5000, 5000, 176974848, 0.00005650520324707031
Serial Merge Branchless, 32, 5000, 5000, 255283264, 0.00003917217327398248
Bitonic Merge, 32, 5000, 5000, 543303680, 0.00001840591357904486
Serial Merge, 28, 5000, 5000, 167170352, 0.00005981922004139051
Serial Merge Branchless, 28, 5000, 5000, 258588416, 0.00003867149280267768
Bitonic Merge, 28, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 32, 5000, 5000, 166374608, 0.00006010532524669543
Serial Merge Branchless, 32, 5000, 5000, 256846528, 0.00003893375469488092
Bitonic Merge, 32, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 28, 5000, 5000, 162318272, 0.00006160735938465223
Serial Merge Branchless, 28, 5000, 5000, 255438736, 0.00003914832996088080
Bitonic Merge, 28, 5000, 5000, 502914144, 0.00001988410986086819
Serial Merge, 32, 5000, 5000, 176009392, 0.00005681514812749811
Serial Merge Branchless, 32, 5000, 5000, 273958432, 0.00003650188591564074
Bitonic Merge, 32, 5000, 5000, 546133312, 0.00001831054760259576
Serial Merge, 28, 5000, 5000, 166904256, 0.00005991458965581842
Serial Merge Branchless, 28, 5000, 5000, 260354048, 0.00003840923454845324
Bitonic Merge, 28, 5000, 5000, 536356032, 0.00001864433215814643
Serial Merge, 32, 5000, 5000, 164805664, 0.00006067752838134766
Serial Merge Branchless, 32, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 32, 5000, 5000, 527585408, 0.00001895427703857422
Serial Merge, 28, 5000, 5000, 165065088, 0.00006058216240489855
Serial Merge Branchless, 28, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 28, 5000, 5000, 518455360, 0.00001928806341311429
Serial Merge, 32, 5000, 5000, 166111056, 0.00006020069122314453
Serial Merge Branchless, 32, 5000, 5000, 263958720, 0.00003788471076404676
Bitonic Merge, 32, 5000, 5000, 536356032, 0.00001864433215814643
Serial Merge, 28, 5000, 5000, 156154272, 0.00006403923180187121
Serial Merge Branchless, 28, 5000, 5000, 254972880, 0.00003921985626220703
Bitonic Merge, 28, 5000, 5000, 515904544, 0.00001938343120855279
Serial Merge, 32, 5000, 5000, 165586416, 0.00006039142681402154
Serial Merge Branchless, 32, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 32, 5000, 5000, 529583872, 0.00001888275073724799
Serial Merge, 28, 5000, 5000, 166572832, 0.00006003379894536920
