Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 109769800, 0.00009109974052989855
Serial Merge Branchless, 28, 5000, 5000, 191084464, 0.00005233287811279297
Bitonic Merge, 28, 5000, 5000, 316551232, 0.00003159046173095703
Serial Merge, 32, 5000, 5000, 156503888, 0.00006389617919921875
Serial Merge Branchless, 32, 5000, 5000, 251910144, 0.00003969669342041016
Bitonic Merge, 32, 5000, 5000, 460406592, 0.00002171993219235446
Serial Merge, 28, 5000, 5000, 156913744, 0.00006372928328346461
Serial Merge Branchless, 28, 5000, 5000, 249215920, 0.00004012584759038873
Bitonic Merge, 28, 5000, 5000, 517176832, 0.00001933574640133884
Serial Merge, 32, 5000, 5000, 164224912, 0.00006089210364734754
Serial Merge Branchless, 32, 5000, 5000, 261002128, 0.00003831386493402533
Bitonic Merge, 32, 5000, 5000, 531597440, 0.00001881122625491116
Serial Merge, 28, 5000, 5000, 163648240, 0.00006110667891334742
Serial Merge Branchless, 28, 5000, 5000, 256846528, 0.00003893375469488092
Bitonic Merge, 28, 5000, 5000, 519097024, 0.00001926422191900201
Serial Merge, 32, 5000, 5000, 162696048, 0.00006146430678199977
Serial Merge Branchless, 32, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 168784864, 0.00005924701690673828
Serial Merge Branchless, 28, 5000, 5000, 265967280, 0.00003759860919672064
Bitonic Merge, 28, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 32, 5000, 5000, 163075568, 0.00006132126145530492
Serial Merge Branchless, 32, 5000, 5000, 257952272, 0.00003876686241710559
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 162381120, 0.00006158351607155055
Serial Merge Branchless, 28, 5000, 5000, 254046272, 0.00003936290886485949
Bitonic Merge, 28, 5000, 5000, 526261504, 0.00001900196002679877
Serial Merge, 32, 5000, 5000, 164160624, 0.00006091594696044922
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 163968096, 0.00006098747326177545
Serial Merge Branchless, 28, 5000, 5000, 258269968, 0.00003871917579090223
Bitonic Merge, 28, 5000, 5000, 521679584, 0.00001916885412356351
Serial Merge, 32, 5000, 5000, 164935264, 0.00006062984539312311
Serial Merge Branchless, 32, 5000, 5000, 262144000, 0.00003814697265625000
Bitonic Merge, 32, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 28, 5000, 5000, 168649136, 0.00005929469989496283
Serial Merge Branchless, 28, 5000, 5000, 270949856, 0.00003690719677251764
Bitonic Merge, 28, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 32, 5000, 5000, 149104304, 0.00006706714339088649
Serial Merge Branchless, 32, 5000, 5000, 242866480, 0.00004117488788324408
Bitonic Merge, 32, 5000, 5000, 457394112, 0.00002186298297601752
Serial Merge, 28, 5000, 5000, 165848320, 0.00006029605719959363
Serial Merge Branchless, 28, 5000, 5000, 261327360, 0.00003826618194580078
Bitonic Merge, 28, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 32, 5000, 5000, 158156256, 0.00006322861008811742
Serial Merge Branchless, 32, 5000, 5000, 254508736, 0.00003929138256353326
Bitonic Merge, 32, 5000, 5000, 507171008, 0.00001971721576410346
Serial Merge, 28, 5000, 5000, 156972448, 0.00006370544724632055
Serial Merge Branchless, 28, 5000, 5000, 252973696, 0.00003952980114263482
Bitonic Merge, 28, 5000, 5000, 497544928, 0.00002009868694585748
Serial Merge, 32, 5000, 5000, 162822352, 0.00006141662743175402
Serial Merge Branchless, 32, 5000, 5000, 256375536, 0.00003900528099620715
Bitonic Merge, 32, 5000, 5000, 500513600, 0.00001997947765630670
Serial Merge, 28, 5000, 5000, 163266016, 0.00006124973151599988
Serial Merge Branchless, 28, 5000, 5000, 256689360, 0.00003895759437000379
Bitonic Merge, 28, 5000, 5000, 519740288, 0.00001924037860590033
Serial Merge, 32, 5000, 5000, 163584400, 0.00006113052222644910
Serial Merge Branchless, 32, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 32, 5000, 5000, 450032640, 0.00002222061084466986
