Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 128699112, 0.00007770061347400770
Serial Merge Branchless, 28, 5000, 5000, 120560624, 0.00008294582221424207
Bitonic Merge, 28, 5000, 5000, 378205952, 0.00002644062078616116
Serial Merge, 32, 5000, 5000, 144681072, 0.00006911754462635145
Serial Merge Branchless, 32, 5000, 5000, 240361264, 0.00004160404205322266
Bitonic Merge, 32, 5000, 5000, 436452032, 0.00002291202508786228
Serial Merge, 28, 5000, 5000, 165586416, 0.00006039142681402154
Serial Merge Branchless, 28, 5000, 5000, 261002128, 0.00003831386493402533
Bitonic Merge, 28, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 32, 5000, 5000, 137698752, 0.00007262230064952746
Serial Merge Branchless, 32, 5000, 5000, 252668912, 0.00003957748413085938
Bitonic Merge, 32, 5000, 5000, 512125024, 0.00001952648199221585
Serial Merge, 28, 5000, 5000, 166111056, 0.00006020069122314453
Serial Merge Branchless, 28, 5000, 5000, 259548512, 0.00003852844383800402
Bitonic Merge, 28, 5000, 5000, 478801824, 0.00002088546716549899
Serial Merge, 32, 5000, 5000, 143640544, 0.00006961822509765625
Serial Merge Branchless, 32, 5000, 5000, 241190576, 0.00004146098945057020
Bitonic Merge, 32, 5000, 5000, 386928416, 0.00002584457433840726
Serial Merge, 28, 5000, 5000, 163584400, 0.00006113052222644910
Serial Merge Branchless, 28, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 28, 5000, 5000, 526922624, 0.00001897811853268649
Serial Merge, 32, 5000, 5000, 155748384, 0.00006420612044166774
Serial Merge Branchless, 32, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 32, 5000, 5000, 528916000, 0.00001890659405034967
Serial Merge, 28, 5000, 5000, 163202496, 0.00006127357482910156
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 525601984, 0.00001902580333990045
Serial Merge, 32, 5000, 5000, 151912496, 0.00006582737114513293
Serial Merge Branchless, 32, 5000, 5000, 249660960, 0.00004005432128906250
Bitonic Merge, 32, 5000, 5000, 463971680, 0.00002155303991457913
Serial Merge, 28, 5000, 5000, 159237056, 0.00006279945228016004
Serial Merge Branchless, 28, 5000, 5000, 255127984, 0.00003919601294910535
Bitonic Merge, 28, 5000, 5000, 519097024, 0.00001926422191900201
Serial Merge, 32, 5000, 5000, 162130032, 0.00006167888932395726
Serial Merge Branchless, 32, 5000, 5000, 257003920, 0.00003890991138177924
Bitonic Merge, 32, 5000, 5000, 507784992, 0.00001969337426999118
Serial Merge, 28, 5000, 5000, 162632960, 0.00006148815009510145
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 518455360, 0.00001928806341311429
Serial Merge, 32, 5000, 5000, 165260208, 0.00006051063610357232
Serial Merge Branchless, 32, 5000, 5000, 258111008, 0.00003874301910400391
Bitonic Merge, 32, 5000, 5000, 527585408, 0.00001895427703857422
Serial Merge, 28, 5000, 5000, 166242720, 0.00006015300823491998
Serial Merge Branchless, 28, 5000, 5000, 251306416, 0.00003979205939685926
Bitonic Merge, 28, 5000, 5000, 528249856, 0.00001893043554446194
Serial Merge, 32, 5000, 5000, 142228016, 0.00007030963752185926
Serial Merge Branchless, 32, 5000, 5000, 241607360, 0.00004138946678722277
Bitonic Merge, 32, 5000, 5000, 431512768, 0.00002317428516107611
Serial Merge, 28, 5000, 5000, 142906432, 0.00006997585296630859
Serial Merge Branchless, 28, 5000, 5000, 245568144, 0.00004072189403814264
Bitonic Merge, 28, 5000, 5000, 449068928, 0.00002226829565188382
Serial Merge, 32, 5000, 5000, 164805664, 0.00006067752838134766
Serial Merge Branchless, 32, 5000, 5000, 261816736, 0.00003819465564447455
Bitonic Merge, 32, 5000, 5000, 458393888, 0.00002181529998779297
Serial Merge, 28, 5000, 5000, 131689296, 0.00007593631744384766
Serial Merge Branchless, 28, 5000, 5000, 234975008, 0.00004255771636962891
Bitonic Merge, 28, 5000, 5000, 373158720, 0.00002679824865481351
Serial Merge, 32, 5000, 5000, 163329600, 0.00006122588820289820
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 530924544, 0.00001883506774902344
