Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 130990128, 0.00007634163193870336
Serial Merge Branchless, 28, 5000, 5000, 194993200, 0.00005128383781993762
Bitonic Merge, 28, 5000, 5000, 383391584, 0.00002608299291750882
Serial Merge, 32, 5000, 5000, 116670488, 0.00008571147918701172
Serial Merge Branchless, 32, 5000, 5000, 218453328, 0.00004577636718750000
Bitonic Merge, 32, 5000, 5000, 359717344, 0.00002779960595944431
Serial Merge, 28, 5000, 5000, 165390528, 0.00006046295311534777
Serial Merge Branchless, 28, 5000, 5000, 252213104, 0.00003964901043218561
Bitonic Merge, 28, 5000, 5000, 512125024, 0.00001952648199221585
Serial Merge, 32, 5000, 5000, 165848320, 0.00006029605719959363
Serial Merge Branchless, 32, 5000, 5000, 256846528, 0.00003893375469488092
Bitonic Merge, 32, 5000, 5000, 515270752, 0.00001940727270266507
Serial Merge, 28, 5000, 5000, 166111056, 0.00006020069122314453
Serial Merge Branchless, 28, 5000, 5000, 258588416, 0.00003867149280267768
Bitonic Merge, 28, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 32, 5000, 5000, 166111056, 0.00006020069122314453
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 163840000, 0.00006103515625000000
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 526922624, 0.00001897811853268649
Serial Merge, 32, 5000, 5000, 166176864, 0.00006017684791004285
Serial Merge Branchless, 32, 5000, 5000, 258747920, 0.00003864765312755480
Bitonic Merge, 32, 5000, 5000, 528916000, 0.00001890659405034967
Serial Merge, 28, 5000, 5000, 165717264, 0.00006034374382579699
Serial Merge Branchless, 28, 5000, 5000, 252061552, 0.00003967285010730848
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 164160624, 0.00006091594696044922
Serial Merge Branchless, 32, 5000, 5000, 262636448, 0.00003807544635492377
Bitonic Merge, 32, 5000, 5000, 525601984, 0.00001902580333990045
Serial Merge, 28, 5000, 5000, 165979584, 0.00006024837421136908
Serial Merge Branchless, 28, 5000, 5000, 256375536, 0.00003900528099620715
Bitonic Merge, 28, 5000, 5000, 524288000, 0.00001907348632812500
Serial Merge, 32, 5000, 5000, 165848320, 0.00006029605719959363
Serial Merge Branchless, 32, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 32, 5000, 5000, 522329248, 0.00001914501262945123
Serial Merge, 28, 5000, 5000, 165195120, 0.00006053447577869520
Serial Merge Branchless, 28, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 28, 5000, 5000, 529583872, 0.00001888275073724799
Serial Merge, 32, 5000, 5000, 165586416, 0.00006039142681402154
Serial Merge Branchless, 32, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 32, 5000, 5000, 520385120, 0.00001921653711178806
Serial Merge, 28, 5000, 5000, 168445936, 0.00005936622619628906
Serial Merge Branchless, 28, 5000, 5000, 266305008, 0.00003755092620849609
Bitonic Merge, 28, 5000, 5000, 533626464, 0.00001873969995358493
Serial Merge, 32, 5000, 5000, 133068016, 0.00007514953904319555
Serial Merge Branchless, 32, 5000, 5000, 231601536, 0.00004317760613048449
Bitonic Merge, 32, 5000, 5000, 397187872, 0.00002517700158932712
Serial Merge, 28, 5000, 5000, 162948880, 0.00006136894080555066
Serial Merge Branchless, 28, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 28, 5000, 5000, 505337824, 0.00001978874206542969
Serial Merge, 32, 5000, 5000, 155806240, 0.00006418228440452367
Serial Merge Branchless, 32, 5000, 5000, 258747920, 0.00003864765312755480
Bitonic Merge, 32, 5000, 5000, 515904544, 0.00001938343120855279
Serial Merge, 28, 5000, 5000, 165848320, 0.00006029605719959363
Serial Merge Branchless, 28, 5000, 5000, 258269968, 0.00003871917579090223
Bitonic Merge, 28, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 32, 5000, 5000, 166572832, 0.00006003379894536920
Serial Merge Branchless, 32, 5000, 5000, 254817968, 0.00003924369957530871
Bitonic Merge, 32, 5000, 5000, 517176832, 0.00001933574640133884
Serial Merge, 28, 500, 500, 167772160, 0.00000596046447753906
Serial Merge Branchless, 28, 500, 500, 263792704, 0.00000379085531676537
Bitonic Merge, 28, 500, 500, 476625440, 0.00000209808354156849
Serial Merge, 32, 500, 500, 167772160, 0.00000596046447753906
Serial Merge Branchless, 32, 500, 500, 267153120, 0.00000374317164641980
Bitonic Merge, 32, 500, 500, 499321920, 0.00000200271597350365
Serial Merge, 28, 500, 500, 163202480, 0.00000612735766480910
Serial Merge Branchless, 28, 500, 500, 285326816, 0.00000350475306731823
Bitonic Merge, 28, 500, 500, 466033792, 0.00000214576721191406
Serial Merge, 32, 500, 500, 164482512, 0.00000607967376708984
Serial Merge Branchless, 32, 500, 500, 251155920, 0.00000398159045289503
Bitonic Merge, 32, 500, 500, 466033792, 0.00000214576721191406
Serial Merge, 28, 500, 500, 156503888, 0.00000638961773802293
Serial Merge Branchless, 28, 500, 500, 255750256, 0.00000391006460631615
Bitonic Merge, 28, 500, 500, 432402496, 0.00000231266017181042
Serial Merge, 32, 500, 500, 165130080, 0.00000605583181823022
Serial Merge Branchless, 32, 500, 500, 248183680, 0.00000402927389586694
Bitonic Merge, 32, 500, 500, 471270144, 0.00000212192526305444
Serial Merge, 28, 500, 500, 150333472, 0.00000665187826598412
Serial Merge Branchless, 28, 500, 500, 233016896, 0.00000429153442382812
Bitonic Merge, 28, 500, 500, 436906656, 0.00000228881845032447
Serial Merge, 32, 500, 500, 140748464, 0.00000710487347532762
Serial Merge Branchless, 32, 500, 500, 207638800, 0.00000481605547975050
Bitonic Merge, 32, 500, 500, 367921408, 0.00000271797171080834
Serial Merge, 28, 500, 500, 134865072, 0.00000741481790100806
Serial Merge Branchless, 28, 500, 500, 238312720, 0.00000419616708313697
Bitonic Merge, 28, 500, 500, 361577920, 0.00000276565560852760
Serial Merge, 32, 500, 500, 128659640, 0.00000777244531491306
Serial Merge Branchless, 32, 500, 500, 226719136, 0.00000441074371337891
Bitonic Merge, 32, 500, 500, 335544320, 0.00000298023223876953
Serial Merge, 28, 500, 500, 161319392, 0.00000619888305664062
Serial Merge Branchless, 28, 500, 500, 255750256, 0.00000391006460631615
Bitonic Merge, 28, 500, 500, 432402496, 0.00000231266017181042
Serial Merge, 32, 500, 500, 167103744, 0.00000598430642639869
Serial Merge Branchless, 32, 500, 500, 251155920, 0.00000398159045289503
Bitonic Merge, 32, 500, 500, 505337824, 0.00000197887425201770
Serial Merge, 28, 500, 500, 160701296, 0.00000622272500550025
Serial Merge Branchless, 28, 500, 500, 248183680, 0.00000402927389586694
Bitonic Merge, 28, 500, 500, 451000416, 0.00000221729283111927
Serial Merge, 32, 500, 500, 172605104, 0.00000579357129026903
