Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 125841712, 0.00007946490950416774
Serial Merge Branchless, 28, 5000, 5000, 229950880, 0.00004348754737293348
Bitonic Merge, 28, 5000, 5000, 379918848, 0.00002632141149661038
Serial Merge, 32, 5000, 5000, 167236992, 0.00005979538036626764
Serial Merge Branchless, 32, 5000, 5000, 255127984, 0.00003919601294910535
Bitonic Merge, 32, 5000, 5000, 496955456, 0.00002012252843996976
Serial Merge, 28, 5000, 5000, 174544480, 0.00005729198528570123
Serial Merge Branchless, 28, 5000, 5000, 256689360, 0.00003895759437000379
Bitonic Merge, 28, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 32, 5000, 5000, 166572832, 0.00006003379894536920
Serial Merge Branchless, 32, 5000, 5000, 253738896, 0.00003941059185308404
Bitonic Merge, 32, 5000, 5000, 515270752, 0.00001940727270266507
Serial Merge, 28, 5000, 5000, 167236992, 0.00005979538036626764
Serial Merge Branchless, 28, 5000, 5000, 257635376, 0.00003881454540533014
Bitonic Merge, 28, 5000, 5000, 530924544, 0.00001883506774902344
Serial Merge, 32, 5000, 5000, 174544480, 0.00005729198528570123
Serial Merge Branchless, 32, 5000, 5000, 256062512, 0.00003905296398443170
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 158634800, 0.00006303787085926160
Serial Merge Branchless, 28, 5000, 5000, 247451568, 0.00004041194915771484
Bitonic Merge, 28, 5000, 5000, 451972384, 0.00002212524486822076
Serial Merge, 32, 5000, 5000, 174254432, 0.00005738735126215033
Serial Merge Branchless, 32, 5000, 5000, 256375536, 0.00003900528099620715
Bitonic Merge, 32, 5000, 5000, 522980576, 0.00001912116931634955
Serial Merge, 28, 5000, 5000, 176751120, 0.00005657672954839654
Serial Merge Branchless, 28, 5000, 5000, 266136032, 0.00003757476952159777
Bitonic Merge, 28, 5000, 5000, 548992640, 0.00001821517980715726
Serial Merge, 32, 5000, 5000, 153356640, 0.00006520748138427734
Serial Merge Branchless, 32, 5000, 5000, 247014368, 0.00004048347545904107
Bitonic Merge, 32, 5000, 5000, 512125024, 0.00001952648199221585
Serial Merge, 28, 5000, 5000, 148103952, 0.00006752014451194555
Serial Merge Branchless, 28, 5000, 5000, 244138768, 0.00004096031261724420
Bitonic Merge, 28, 5000, 5000, 418593216, 0.00002388954089838080
Serial Merge, 32, 5000, 5000, 177049568, 0.00005648135993396863
Serial Merge Branchless, 32, 5000, 5000, 238583840, 0.00004191398693365045
Bitonic Merge, 32, 5000, 5000, 540503104, 0.00001850128137448337
Serial Merge, 28, 5000, 5000, 169809872, 0.00005888938903808594
Serial Merge Branchless, 28, 5000, 5000, 238042224, 0.00004200935291009955
Bitonic Merge, 28, 5000, 5000, 462437056, 0.00002162456439691596
Serial Merge, 32, 5000, 5000, 176231264, 0.00005674362182617188
Serial Merge Branchless, 32, 5000, 5000, 251155936, 0.00003981590270996094
Bitonic Merge, 32, 5000, 5000, 537042752, 0.00001862049066403415
Serial Merge, 28, 5000, 5000, 154600224, 0.00006468295759987086
Serial Merge Branchless, 28, 5000, 5000, 243996752, 0.00004098415229236707
Bitonic Merge, 28, 5000, 5000, 461927744, 0.00002164840771001764
Serial Merge, 32, 5000, 5000, 146142992, 0.00006842613220214844
Serial Merge Branchless, 32, 5000, 5000, 235900112, 0.00004239082409185357
Bitonic Merge, 32, 5000, 5000, 423667072, 0.00002360343933105469
Serial Merge, 28, 5000, 5000, 131565376, 0.00007600784010719508
Serial Merge Branchless, 28, 5000, 5000, 208775712, 0.00004789829108631238
Bitonic Merge, 28, 5000, 5000, 377525120, 0.00002648830377438571
Serial Merge, 32, 5000, 5000, 169125168, 0.00005912780761718750
Serial Merge Branchless, 32, 5000, 5000, 253738896, 0.00003941059185308404
Bitonic Merge, 32, 5000, 5000, 523633472, 0.00001909732782223728
Serial Merge, 28, 5000, 5000, 173318352, 0.00005769729614257812
Serial Merge Branchless, 28, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 28, 5000, 5000, 532272064, 0.00001878738476079889
Serial Merge, 32, 5000, 5000, 174471888, 0.00005731582496082410
Serial Merge Branchless, 32, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 32, 5000, 5000, 532948448, 0.00001876354144769721
Serial Merge, 28, 500, 500, 56148652, 0.00001780986713129096
Serial Merge Branchless, 28, 500, 500, 226719136, 0.00000441074371337891
Bitonic Merge, 28, 500, 500, 313007776, 0.00000319480886901147
Serial Merge, 32, 500, 500, 126334456, 0.00000791549700807082
Serial Merge Branchless, 32, 500, 500, 216201248, 0.00000462532034362084
Bitonic Merge, 32, 500, 500, 310689184, 0.00000321865081787109
Serial Merge, 28, 500, 500, 172605104, 0.00000579357129026903
Serial Merge Branchless, 28, 500, 500, 248183680, 0.00000402927389586694
Bitonic Merge, 28, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 32, 500, 500, 163840000, 0.00000610351571594947
Serial Merge Branchless, 32, 500, 500, 258907648, 0.00000386238116334425
Bitonic Merge, 32, 500, 500, 471270144, 0.00000212192526305444
Serial Merge, 28, 500, 500, 180013056, 0.00000555515271116747
Serial Merge Branchless, 28, 500, 500, 249660960, 0.00000400543194700731
Bitonic Merge, 28, 500, 500, 476625440, 0.00000209808354156849
Serial Merge, 32, 500, 500, 172605104, 0.00000579357129026903
Serial Merge Branchless, 32, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 32, 500, 500, 451000416, 0.00000221729283111927
Serial Merge, 28, 500, 500, 167103744, 0.00000598430642639869
Serial Merge Branchless, 28, 500, 500, 263792704, 0.00000379085531676537
Bitonic Merge, 28, 500, 500, 471270144, 0.00000212192526305444
Serial Merge, 32, 500, 500, 165782768, 0.00000603198986937059
Serial Merge Branchless, 32, 500, 500, 257319280, 0.00000388622265745653
Bitonic Merge, 32, 500, 500, 487709760, 0.00000205039987122291
Serial Merge, 28, 500, 500, 128659640, 0.00000777244531491306
Serial Merge Branchless, 28, 500, 500, 231729504, 0.00000431537637268775
Bitonic Merge, 28, 500, 500, 361577920, 0.00000276565560852760
Serial Merge, 32, 500, 500, 127100120, 0.00000786781311035156
Serial Merge Branchless, 32, 500, 500, 234318672, 0.00000426769247496850
Bitonic Merge, 32, 500, 500, 317750304, 0.00000314712519866589
Serial Merge, 28, 500, 500, 134003328, 0.00000746250134397997
Serial Merge Branchless, 28, 500, 500, 255750256, 0.00000391006460631615
Bitonic Merge, 28, 500, 500, 493447520, 0.00000202655792236328
Serial Merge, 32, 500, 500, 128266176, 0.00000779628771852003
Serial Merge Branchless, 32, 500, 500, 220752848, 0.00000452995300292969
Bitonic Merge, 32, 500, 500, 349525344, 0.00000286102294921875
Serial Merge, 28, 500, 500, 156503888, 0.00000638961773802293
Serial Merge Branchless, 28, 500, 500, 243854880, 0.00000410079974244582
Bitonic Merge, 28, 500, 500, 432402496, 0.00000231266017181042
Serial Merge, 32, 500, 500, 172605104, 0.00000579357129026903
Serial Merge Branchless, 32, 500, 500, 252668912, 0.00000395774850403541
Bitonic Merge, 32, 500, 500, 482103904, 0.00000207424159270886
Serial Merge, 28, 500, 500, 167103744, 0.00000598430642639869
Serial Merge Branchless, 28, 500, 500, 241051952, 0.00000414848318541772
Bitonic Merge, 28, 500, 500, 471270144, 0.00000212192526305444
Serial Merge, 32, 500, 500, 170500160, 0.00000586509713684791
Serial Merge Branchless, 32, 500, 500, 242445328, 0.00000412464123655809
Bitonic Merge, 32, 500, 500, 482103904, 0.00000207424159270886
Serial Merge, 28, 500, 500, 167103744, 0.00000598430642639869
Serial Merge Branchless, 28, 500, 500, 252668912, 0.00000395774850403541
Bitonic Merge, 28, 500, 500, 505337824, 0.00000197887425201770
