Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 5000, 5000, 144282896, 0.00006930828385520726
Serial Merge Branchless, 28, 5000, 5000, 239948736, 0.00004167556835454889
Bitonic Merge, 28, 5000, 5000, 410401568, 0.00002436637805658393
Serial Merge, 32, 5000, 5000, 173677184, 0.00005757808685302734
Serial Merge Branchless, 32, 5000, 5000, 256532352, 0.00003898143768310547
Bitonic Merge, 32, 5000, 5000, 530924544, 0.00001883506774902344
Serial Merge, 28, 5000, 5000, 159722160, 0.00006260872032726184
Serial Merge Branchless, 28, 5000, 5000, 252061552, 0.00003967285010730848
Bitonic Merge, 28, 5000, 5000, 496955456, 0.00002012252843996976
Serial Merge, 32, 5000, 5000, 173677184, 0.00005757808685302734
Serial Merge Branchless, 32, 5000, 5000, 251155936, 0.00003981590270996094
Bitonic Merge, 32, 5000, 5000, 529583872, 0.00001888275073724799
Serial Merge, 28, 5000, 5000, 176083296, 0.00005679130481439643
Serial Merge Branchless, 28, 5000, 5000, 261164624, 0.00003829002525890246
Bitonic Merge, 28, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 32, 5000, 5000, 168784864, 0.00005924701690673828
Serial Merge Branchless, 32, 5000, 5000, 256532352, 0.00003898143768310547
Bitonic Merge, 32, 5000, 5000, 509635936, 0.00001962184978765436
Serial Merge, 28, 5000, 5000, 175861808, 0.00005686283111572266
Serial Merge Branchless, 28, 5000, 5000, 257477232, 0.00003883838508045301
Bitonic Merge, 28, 5000, 5000, 530253376, 0.00001885890924313571
Serial Merge, 32, 5000, 5000, 177875488, 0.00005621910167974420
Serial Merge Branchless, 32, 5000, 5000, 263295920, 0.00003798008037847467
Bitonic Merge, 32, 5000, 5000, 546845376, 0.00001828670428949408
Serial Merge, 28, 5000, 5000, 174471888, 0.00005731582496082410
Serial Merge Branchless, 28, 5000, 5000, 257319264, 0.00003886222839355469
Bitonic Merge, 28, 5000, 5000, 529583872, 0.00001888275073724799
Serial Merge, 32, 5000, 5000, 177800096, 0.00005624294135486707
Serial Merge Branchless, 32, 5000, 5000, 264624864, 0.00003778934478759766
Bitonic Merge, 32, 5000, 5000, 537731264, 0.00001859664916992188
Serial Merge, 28, 5000, 5000, 175567360, 0.00005695819709217176
