Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 500, 500, 138884240, 0.00000720024127076613
Serial Merge Branchless, 28, 500, 500, 231729504, 0.00000431537637268775
Bitonic Merge, 28, 500, 500, 381300352, 0.00000262260437011719
Serial Merge, 32, 500, 500, 161942240, 0.00000617504110778100
Serial Merge Branchless, 32, 500, 500, 252668912, 0.00000395774850403541
Bitonic Merge, 32, 500, 500, 511500512, 0.00000195503230315808
Serial Merge, 28, 5000, 5000, 163202496, 0.00006127357482910156
Serial Merge Branchless, 28, 5000, 5000, 258429072, 0.00003869533611577936
Bitonic Merge, 28, 5000, 5000, 491136288, 0.00002036094701907132
Serial Merge, 32, 5000, 5000, 165521072, 0.00006041526648914441
Serial Merge Branchless, 32, 5000, 5000, 257161488, 0.00003888607170665637
Bitonic Merge, 32, 5000, 5000, 526922624, 0.00001897811853268649
Serial Merge, 28, 50000, 50000, 164773280, 0.00060689449310302734
Serial Merge Branchless, 28, 50000, 50000, 268280928, 0.00037274361238814890
Bitonic Merge, 28, 50000, 50000, 544714816, 0.00018358230590820312
Serial Merge, 32, 50000, 50000, 165143072, 0.00060553551884368062
Serial Merge Branchless, 32, 50000, 50000, 256391216, 0.00039002895937301219
Bitonic Merge, 32, 50000, 50000, 528716000, 0.00018913745589088649
Serial Merge, 28, 500000, 500000, 161157616, 0.00620510568842291832
Serial Merge Branchless, 28, 500000, 500000, 253068320, 0.00395150203257799149
Bitonic Merge, 28, 500000, 500000, 452425792, 0.00221030716784298420
Serial Merge, 32, 500000, 500000, 159814656, 0.00625724811106920242
Serial Merge Branchless, 32, 500000, 500000, 243454304, 0.00410754699259996414
Bitonic Merge, 32, 500000, 500000, 451466432, 0.00221500406041741371
